SOURCE,DESTINATION
4ffb2e07d09aa80100002281,5e726e7230da56000eacdc1a
4ffb2e07d09aa80100002281,5e724158d715eb000eded450
4ffb2e07d09aa80100002281,5e7946bd387fb5000e6db94d
4ffb2e07d09aa80100002281,5e83e6f4097588000ed212d4
4ffb2e07d09aa80100002281,5e72e77009c323000e1a5b06
4ffb2e07d09aa80100002281,5e6f1838de9962000e710c3e
4ffb2e07d09aa80100002281,5e72663e5f371b000e2d6cd9
4ffb2e07d09aa80100002281,5e82929ae0b1c7000e67d6da
4ffb2e07d09aa80100002281,5e810be20d9715000ece4678
4ffb2e07d09aa80100002281,5e821609c2a6ef000ef75f55
500076d4b386ed020002ffca,5f7006bb9d4ca80012c5f374
5006d4b97c0edc020001fdd7,5bcbcaf060b93e000facb58f
5006d4b97c0edc020001fdd7,5bcbcaf060b93e000facb58f
50072b8a085610020000307d,5dc4a0fcc0cd26000e67a7f6
50072b8a085610020000307d,5f0e1fa564bf2a001365401b
50072b8a085610020000307d,5af5ce2c3eea7e000fd592bd
50072b8a085610020000307d,5d21435946c8db000e055333
5011a99c0e18720200066734,5cba394d5ba7cd000e2e91bf
5011a99c0e18720200066734,5f979207428be500134166f3
50127efa457ea80200099df0,5cf5358f6e931f000e988364
50127efa457ea80200099df0,5dc64347cb70b0000eac6a3e
50127efa457ea80200099df0,5ce45125b37286000e135797
50127efa457ea80200099df0,5c1805abf9220a000f995924
50127efa457ea80200099df0,5c6dba3a7f8f5b000f958351
50129b30457ea802000a710e,612da66dfee5af0012d04c66
5013538cc3a87f020003f07d,5e7a133ae8ce43000e75ca78
50171a14e320ff020007489f,5e84c489abcb30000ec735e9
50171a14e320ff020007489f,5fefc6b9f9ae48001289b789
50171f59e320ff0200081040,5d1916d29383e5000e38c264
501726f2eb69f9020008e5b7,618f39b579c79600130e4053
501726f2eb69f9020008e5b7,6160be38508ff600135dfc3c
50194dc2ebb3ef020003d6a7,639125646efd4300124d0dd4
50194dc2ebb3ef020003d6a7,600f18406c690e00123a75ef
501971d370c7ff0200007913,5fb580126f49740013bc7939
501971d370c7ff0200007913,5e92118bab98d1000e67fea4
501971d370c7ff0200007913,5ecff43b1de36c000f28dc75
501a2321068b5402000378d3,5f936a720a74cb0013224f45
501a2321068b5402000378d3,5c7169eda846a7000f3eaeaa
501a2321068b5402000378d3,5c7169eda846a7000f3eaeaa
501a2321068b5402000378d3,5c7169eda846a7000f3eaeaa
501abb3c74338c0200041d6e,5e76daee3b4aa9000e37dad3
501abb3c74338c0200041d6e,5d830ffd9ab98f000e8eb021
501adf8974338c0200064744,5e5b33ac5692b1000e0a09b3
501bf5e7bcf57502000546ee,5f3df015eb2b720013b08711
501c910cbd78df020000eb62,5c6b6ea93f36ea000fd74511
501f31702ef1db0200027281,5d9236db0e7fc8000e7f67eb
501f6aa1d62f93020003adb6,5d784d1ec927cd000ec70f6e
501f6aa1d62f93020003adb6,63221fee5a1dea0012e4feb3
501f6aa1d62f93020003adb6,631ff8705b7b1a0012325eaf
501f6aa1d62f93020003adb6,5ccf3d6daae2ac000e76e502
50234944e77f940200001548,6305581e74b896001262292d
5029d1f0ebf2d60200000007,5e6ff03ede9962000e7f5651
5029d1f0ebf2d60200000007,5e80512d0d9715000ec2bef9
502bec022c5cd20200000007,5ca2a9852b448e000e3f82cb
502d601a9a1ab8020000003a,6019aa64c6128b00125fea5d
502d6a7e9a1ab802000000e8,5fea2a25f8b962001254989e
5032cbdf402dbe020000000a,5c59ab85c0bade001082f53a
5032cbdf402dbe020000000a,5e3afb03bd76c3000ec4aded
5032cbdf402dbe020000000a,5e509e6994934b000eed8ce0
503bc6841acca10200000080,62dc9cd11e9483001226b040
503ea2932fc4840200000da2,5711773912379f1a00000356
503ea2932fc4840200000da2,5c50a07c4f6194000fe2c163
503ed49ffd99680200000072,5d5c11a5b480fa000e97eb16
5041aabe1eb87f0200000262,5fb5c4f0873bcb0013744402
50423f4e1eb87f0200001dc0,606d1c47e403b10012729ce4
5048c91cce5fd60200000189,604ac363f61b19001267d9a4
504a311e11d7f102000000ab,5c5132b2524921000fb98b5f
504a58f158d35e020000000c,5af1b099e7f437000fc4a841
504b845601480b02000002c5,5eaf618760705c000e542c8b
504fbf683d3e39020000000b,5f444f7e8521ca00130fe622
50534b38149ddd020000005b,5eed2ad54eba3b000e1d0309
50563d627acc01020000000c,64a83b5cfe97e80011ab7a23
5056bcd3833713020000000b,5d51dfd657d264000ef35da9
5057471f10ed810200001423,5fa1d148231ddc0013557824
5058d066f4f08f020000000d,619afb8f5dda67001339ac9d
5059f0db4c627b02000001a4,5e7ae481904278000e16c5de
505a6cbcd022e30200000039,5c7a213a49ed55000fa17fcc
505a6cbcd022e30200000039,61d5366804d5eb001298bff5
505b511154b730020000000c,60621e65a1d7850014761fcb
505b511154b730020000000c,619422062684af00132db1dd
505b891f82077202000000c7,5e6fa54ec8cbda000e78aef4
505bef9db256e102000000c0,604af757f61b1900126acee2
505bef9db256e102000000c0,5cb941305889b6000e46316a
5060af701d47ed0200000094,602adcef12dc3d0012a8c4e5
506622e32c2a07020000009a,612c2f30d914ce0013540f2c
506622e32c2a07020000009a,6372b339ffcb480012213270
50662a71370cf00200000010,5def3a33f2bea0000eecb2e3
5067ca016374bc020000000d,5e88cb5ec29fb4000e165492
506b8a3de60009020000000d,645d45600704270012a897f7
506b8a3de60009020000000d,6176e938fb4668001210348d
506ca90f3e270702000001b0,5c7ec7917ca804000f72822c
50708e3dfa00a90200000148,5c717a8099676c000f545fe1
50788fb6fd6e8002000003cf,5f6780eacd8c1f00133c13f3
507e4e8750254802000001da,5d80ee72da1f46000e1cc185
508050b97dd4560200000056,5d917a49742097000e5b0caf
508050b97dd4560200000056,5c91ca7e2334e6000ec6755e
508050b97dd4560200000056,613ed7711122b100130bd7ec
50857e315dd204020000055b,5e8abc24c29fb4000e40ef32
509013e74e8d9a02000000eb,5fefa857ba0ec1001246716f
50904eddd8854c0200000079,5e0120551f593d000e06085e
50906c5ad8854c0200000195,60b028dc47fecd00124aa11d
50906c5ad8854c0200000195,5d182c7c815a87000e9faca5
50908691d136890200000177,5cfd744945e697000e6c1278
5092c83a6a187d020000029d,63f64911f4f2360011205d6b
509330c9c9c12b0200000022,5d9e3f89751928000e2bbd57
509330c9c9c12b0200000022,5d9cfb2a70fe7e000ed00393
509330c9c9c12b0200000022,5ce1b8123db6b3000e8cdd90
509330c9c9c12b0200000022,5c7c01417ca804000f6ac088
509330c9c9c12b0200000022,5d715832138ffc000e245e10
509330c9c9c12b0200000022,5d49bafe0eabf0000e23ad8b
509330c9c9c12b0200000022,6127b8756d41b10012b25bab
509330c9c9c12b0200000022,5d7982e1e376f3000e5f5698
50961a6246e3500200000166,5ebc514375c281000e6e21cd
5096f0d72526000200000bcd,5bcf9673083d80000ff2546d
5096f0d72526000200000bcd,5f179e58c99d8f0013e15d86
50974edbb115ff02000004e7,5ec708894a7c50000e77be12
509b09568322080200000019,5c7204bcf7bb0e000f8f6312
509b09568322080200000019,5f690c3317425500135b2eaf
509c934255157202000000bb,5f2cee30cb63b50013b97608
50a130602e9f230200000412,61db7de936aa8200132d01f2
50a84685e606a1020000000f,5c5778c181b133000f087baa
50a95ac8e606a1020000004a,5dddd4c06f2212000ef13e86
50a9b2c719067302000000b7,5f1a142eb808c20013f5d4a5
50ab251f48f486020000001f,604a946979f9380012fd2209
50b12e8a15007702000000c3,5d87e9a74905e8000e147de2
50b2f3efdd3157020000046e,5eaf156c2688da000e5f697e
50b2f3efdd3157020000046e,5eaf32bb2688da000e618fa3
50bc226b77cd310200000078,5dc2f6c38233b6000e05d52b
50be7244e72f09020000014f,64379895c040e10012851f8f
50be7244e72f09020000014f,5f1cf09618330d0013efe496
50c2c9adc663a8020000001c,5f42ec1495963e001375a0b5
50c2c9adc663a8020000001c,5ca8dc494c1686000e234d2c
50c2c9adc663a8020000001c,5f6a3a0b4ed3a40013fd2967
50c61df4d8bade0200000275,60874c3894c71d0012c008f2
50c61df4d8bade0200000275,5fb49a55930fbf0013b6a996
50c8e791972a140200000455,5cd0ac6c69309a000ee9113c
50c9143cd389660200000117,5fcaf2a42d53960012ee3467
50c9143cd389660200000117,5fb177ba7cae420013b71505
50d77dd355dd8f020000010a,5ed47b6c11c725000ec03d8d
50ddf04937d2d302000000ee,5eee6ae374d5b0000fb25f0d
50e600b0a67a710200000064,63a3d891177c980012acdc86
50e628a8b928b2020000007d,6225bbe25285f100116f224d
50e628a8b928b2020000007d,6156adf67a413500139dbee7
50e628a8b928b2020000007d,6099e6e5d2a20b00129e9ccd
50e628a8b928b2020000007d,608f8d65588e28001261d249
50e628a8b928b2020000007d,614d52d7d3cea500131fd4b4
50e9c80838b1590200000415,60c386fc0573e1001288c1a6
50e9c80838b1590200000415,602c04e77730670012969078
50e9c80838b1590200000415,60c3946e3973a5001204650a
50eaf219348f69020000033a,5c8965762714a0000e947666
50edb8dc1011d102000001a3,5bd665e6e2f6e7000fe06829
50edbce07ecbe7020000019b,5e6dc6fe7db5b2000e3b4650
50edbce07ecbe7020000019b,5ca92235461974000ff76de5
50fc4ab09ffa620200000112,5e768a2ce0796b000e387e9e
50fc4ab09ffa620200000112,5e0cef2c422f23000e409ccf
50fc4ab09ffa620200000112,5e791a6ae03024000edcc5da
50fc4ab09ffa620200000112,5e095a27b1044d000e90a5a5
50fc4ab09ffa620200000112,5eac9fe854ba0c000e62f754
50fd0223397e540200000fbf,5beb4884f0677f000fca4fd8
510866563c1ac602000000f7,5cd8c0b6efd67e000ec3919f
51096ca579cd6f02000010bc,5d8997b9983de7000edadcc3
51096ca579cd6f02000010bc,640e02547ab7180011236d03
51096ca579cd6f02000010bc,5fcade78f8997700132439a5
5109cc63de9dc802000001b5,5e9f9d7ed875c2000e8ccaa9
510d32618e996e0200000fd8,604d2e65c735120012f98e5a
510e084d2c48130200000106,5da7ecae6d93a5000e1ee3e7
510ec09722b820020000045b,5cf730baf52314000ed50735
510ec09722b820020000045b,62d1b2827cbc100012b54b9e
510ec09722b820020000045b,5585a8c62b0f800300000a02
510ec09722b820020000045b,5dab1a49fb607a000ea87847
510ec09722b820020000045b,5d1197d7743178000e8f5118
510ec09722b820020000045b,5d17b72679bc8b000e7dab8b
510ec09722b820020000045b,5d3dd906d3b28e000e02aa53
510ec09722b820020000045b,5e6aa38f4f893f000ee499ce
510ec09722b820020000045b,5d801005fc4bc2000f714c0f
510ec09722b820020000045b,5ec1f0b08d799c000eedfce8
510ec09722b820020000045b,5bbae232808a5c000f804ac0
510ec09722b820020000045b,5e6ecf6217c2a3000ee8a162
510ec09722b820020000045b,5d82804184a708000ee3c433
510ec09722b820020000045b,5dfa94a1407288000e86e8a2
510ec09722b820020000045b,5e9b8ca08d77cf000e85a032
510ec09722b820020000045b,5e6aa737c38d4c000e281e4b
510f414c786724020000129d,5df2d55766e168000e38a501
51141901877c6d0200026d35,60654c117bed1b00123024d3
5118162a59218502000096ed,5fb46793930fbf0013b38e7e
5119308ab85c57020000a19b,5e7d29f5a86ef5000e58b086
511ab534501d750200002f61,5fc13210cb2e530013e74975
512064acbdff1402000119bd,5ca6766fea10fe000ebf96f4
512064acbdff1402000119bd,5ca67bb8bd6c86000e34a108
5123f16646135c0200007907,5f372ac3b0ea4500136b2404
512bfa846e9d0d020000b710,615e84dd5e2659001306b18d
512c0243abf2260200001466,6442b346d736d60012821f0a
512c0baa60f9d902000042c9,5f690e520f39cc00134e7fca
512c0baa60f9d902000042c9,5ee8124081809e000e2fe138
512cfc2895243b020002a664,5f581c07f6c3260013809ccd
512d248390032e0200001d9c,6197e77b026afa00138945b7
512f1458a2decd020000ab77,5d45fda30d9747000eab3945
512face07268090200000b97,5e1d441b90cf27000eb802d1
512fbdf349a5ab0200002faf,605ab9f759117400124067b5
512fbdf349a5ab0200002faf,5d570d15cfc317000ff96954
512fd3608c92f00200008a68,5cf158dc661965000eb6f925
512fd7ddeccbd20200000a18,5fac0eb6998c050013286698
512fd80709e63c0200000b85,5d5b2c7bed57b8000e7c1d79
512fd80709e63c0200000b85,5caa464f1e45f5000ec7815d
512fec1cfe144b02000012e1,5e857ad8d360a1000e01be64
512fec1cfe144b02000012e1,5e7c2ab7164a88000ec36999
513008b56864e10200005cc9,5cf33defa9f31a000ee1e293
513008b56864e10200005cc9,5d7fbc35c9fc79000e3b236e
5130515edae4ca020001dfd2,5e3a0fc53a54b3000e11be28
5130515edae4ca020001dfd2,61de0690b2c30d0013d69629
51316f969cffb4020000bad2,5cb918cbd03778000ed2e4cb
513197f41139f102000164a6,5e3afa0a6f68b1000efa8edc
5131ab5a1139f1020002495d,5f2c774ee7ac800013847786
5131ab5a1139f1020002495d,5ea0c79618f6f3000fe6ea74
5131ab5a1139f1020002495d,5f13a92e9c812c0013c06a76
51325394b0a64b020001531e,6121455312ea5c001205253f
51325394b0a64b020001531e,5f15ff831cbf580013d3f322
51328f005f50770200041299,5cb4d96d279fa0000e4fb0f5
5134d39d6882e4020008d860,5ef62f7098abe9000e14fc1a
513504e3b46ed20200000d04,5e80cb2cc2a6ef000edcd74d
513504e3b46ed20200000d04,5e820b70945760000efa9b46
513504e3b46ed20200000d04,5e962b04d69b70000e211e1e
513511c8cd3c580200001898,5c4a66bc802aef000f7db4cb
513511c8cd3c580200001898,5c57a735f1f31a000fd85b1d
513511c8cd3c580200001898,5c567fba6c5321000f7508f3
513511c8cd3c580200001898,5c57a735f1f31a000fd85b1d
51357af689162c020000bfa1,60185e48c21063001207da6f
5137a3f5438b5a0200003061,5eb9caf03fb9f1000e1b7b4b
5137d319204671020000623c,5f247f1c4681710013d3f595
5137d319204671020000623c,5cd31f9a3995b3000ef1ff51
5138a5dfacb71c020006c70d,5ea297607b93ad000e08303b
5138a5dfacb71c020006c70d,5c5bb5d909d861000e86944c
51391e553e8dfa020000b92f,5e8c07c6444aa4000ec810ca
51394c8e0cfb540200002d6b,5a41f11798e01a000b94785f
51394c8e0cfb540200002d6b,5de09138d1afee000e38d748
513afe5bedaced020004d406,62853020a335f8001292e536
513afe5bedaced020004d406,5bbadcf3e2f825000fad743e
513cdee15c6b8602000191da,5c4d12b3044791000ff001be
513d48e59b1cc4020008263f,6189d7eb66d8820013f3ec58
513e1774c20d4302000a2e6c,60d550b9e08609001291eb27
513e2161c20d4302000ab8e6,5e8cc2157ded41000f119448
513e34a39c16c50200000e10,5fa5a0e45baf470013b7ce2b
513e3a7d9c16c502000060ac,6138f5a180e78700131d3348
513f86186420b40200002486,5fb85acf6276b50014bb4cc3
513ffeefc6ca20020000e70a,5c5daaec50f808000fd95b98
51400280c6ca200200011796,5dbdf0bfe37609000e6fac22
5140b2300c8a1602000aaa2f,5e9e4005fb3f43000eac489f
5140b2300c8a1602000aaa2f,61e9a267b4be770013362e1c
5141fef1e9111c02000b15e0,5f42f18b95ff83001332f421
5142a4836eac090200025721,5d9129af00e2f0000e10010c
5142a4836eac090200025721,5da646766d93a5000e14a4e2
514523ef3bbb0802000b5c8e,5f14c5d6cbb37e00135b9f15
514523ef3bbb0802000b5c8e,5d50b565cc2890000e0cfbe6
51453059d1f86e02000c0229,5e86402528981a000e46165e
5147ce8ad2b425020000178c,5bafd15318f6b2000f039bac
5148f431bf4a5e02000003da,5d51f8f6278c53000ee2a1ce
5148f431bf4a5e02000003da,5d51a81ad08749000e4f76c5
5149262bba0e9c0200000dd0,5d5f1762b268f6000e31fe6f
514a624d5bbb4f02000003f5,5d895876602c09000e0800f8
514c82d62e21930200000248,5c1fed4e1c2428000f60bf6c
514e483712852202000001bb,5e94c2b7cdfe83000e947b66
514e483712852202000001bb,5e8cc2cc97ca85000edbf9ec
514e483712852202000001bb,5d212e90a300f7000e6a97ae
514e483712852202000001bb,5d89149288f348000ecc7ab9
514e483712852202000001bb,5e93c6d9ad80ce000e612229
514f5ec2ec56500200000ab2,62f13fa876cd2700136994fc
515148ebb557fb020000021e,5eba43adbb3634000e92a283
515148ebb557fb020000021e,5d20401f398582000eb04347
515148ebb557fb020000021e,5e88ecfe2bcf3e000e09f8d0
515148ebb557fb020000021e,5dab3af7f0352f000ef8e138
515148ebb557fb020000021e,5e790b6985a178000eb4903b
515148ebb557fb020000021e,5ec94158cf04ac000e4eb9d5
5154f6516a8312020000010b,5e9fdc8ac07667000eb1b578
5155ffa0639886020000010a,5d02880c00041e000e6e6bab
51571d6d6485d4020000069c,54c682a28d3ce603000002c5
5157b2cb20d1080200000237,5e947521d69b70000efe79bc
515a0c272d4aee0200000035,617b5b0b739f1100134c37b1
515d0e1c546b81020000006d,5fb74e68a0505b00143a52d9
5160d597fac40202000000bd,5e9240be6ed767000e3d3fb7
5160d597fac40202000000bd,5ea21640abd9ff000e7f7f1a
51621d40c9e55302000000bb,5c6c8cd0cc9e96000fbadc1f
516252b98a623b0200000370,5e7140a82eb18d000f57b2df
5164fc7c5fc4b70200000198,5f6f8c5e5d8288001391de8b
51658b5c532da90200000417,5f89e58a076144001337f7a7
5165ee6bff7a3c02000000e4,5e94ead19a30c0000e85706e
5167a4eb3a0fc20200000b0e,609c9f6a51d81200128b1bbb
5169d3efe9497a0200000612,5e23598dbd34ff000e3db4c9
516b0130865cac0200000621,5c7af9c54b0f03000f0f2488
516c41174a8d7002000000b6,5cc20d12406b1a000e6ebc01
516c9f196a1ded0200000329,5ea72556e58562000e80eb8c
516f0eff3fd8300200000997,652b829e19961f0011126277
51737564eb82f302000001be,65c158c3834b5f0012b75311
51776987907046020000021d,5e6e2969063d0b000e40a194
5179b5f23e1ba802000000da,5c64be3ebf001a000f4674d4
5179b5f23e1ba802000000da,5c6440ffd357a7000f0ef5f6
5179b5f23e1ba802000000da,5e6ad3594077d1000e942fdc
5179b5f23e1ba802000000da,5c64108542d320000f6b2b6c
5179b5f23e1ba802000000da,5c63a7fe0eac4e000f4e1d1f
517c27aef431d3020000062b,5f067050c3e03a0013cd99e6
517f52572a1b930200000160,6180caf23fdf10001337bb78
51800a726d51e50200000832,5d5b5412cd69f0000e88b217
51845b9aa7c9840200000030,6089938595a034001292bc44
51888535a633b0020000005c,5d4259befae5ab000e3a56aa
5189de4568dce0020000015f,61c49ea34442f80013630426
5189fe23890fe1020000023e,5c55541c84c65a000f50dab0
5189fe23890fe1020000023e,5d81be63320165000edf287d
5189fe23890fe1020000023e,5c55541c84c65a000f50dab0
5189fe23890fe1020000023e,5c55541c84c65a000f50dab0
518a7c3058d76102000003f7,5cd47847984f28000e6cdece
518bd18d22e2530200000206,5ec54b349e68b8000e02dc6c
518c279b05809d020000022e,5c82b749107a78000e97ce8a
51918b116ee76602000000c9,5c5480cc5125bb000e96fe02
51918b116ee76602000000c9,5c5480cc5125bb000e96fe02
51918b116ee76602000000c9,5c5480cc5125bb000e96fe02
51918b116ee76602000000c9,5abae7010805a9000c741417
51918b116ee76602000000c9,5c5480cc5125bb000e96fe02
51918b116ee76602000000c9,5c5480cc5125bb000e96fe02
5191a8235e0aeb0200000178,5e8c25344afde4000eb7d752
5191a8235e0aeb0200000178,5e991abe78080d000eb608d3
51943182a0dd8202000000d6,5fac460881d7cd0013b0fa40
51943ccca0dd82020000011a,5ee700a96491ca000ee2619e
51943ccca0dd82020000011a,5f03f802d904b20013f77331
519713f9cf452202000000be,5c78ecb5635671000f85d44c
519713f9cf452202000000be,5c78ecb5635671000f85d44c
5198e16d414fb10200000281,5e865681787d57000ea13b9c
5198e16d414fb10200000281,617b158128b6f90013000987
5198e16d414fb10200000281,5cc86b7c46516b000e13c0c7
5198e16d414fb10200000281,5dd034c1ec279d000e143a33
519a4ba37828a002000006a3,5e8ea13472d7a2000e4f230d
519bd80c88b6e702000000e5,5cc77ca659a189000f758b24
519c41a94e14b902000004f5,5f53c509acf29f00138eb614
519c69447c2dd40200000623,5f4c14cdd9a55f001363da79
519d33344608390200000f03,61d3a7f955d3f900133b137a
519da86578e2610200000040,5cdded459c4afd000ee02e8b
519f84d3f6665402000003ce,5edfb6e03653d0000f317f2b
519f84d3f6665402000003ce,601cd79815c72900122df572
519f84d3f6665402000003ce,5eee1c760f1876000e013f0e
51a04242cf5ba9020000007b,52b4b49e0818fa02000008bd
51a5951e4bc72102000002da,5d0801f4779876000e0a88c9
51aaf7bee795e00200000094,5e1d3e0b90cf27000eb7cb63
51ae24e895e4f0020000034b,5b6bc93cb439b1000f91d019
51af5861341e920200000132,60385c68a540df0012b1e9f9
51af5861341e920200000132,5c5e3548e88788000f15d129
51af853d6d9b28020000008c,54bfbefb61a81f03000001de
51b385b46952830200000413,5e37a8782720cb000e91febb
51b3f54f4e493802000008fc,5f1fad66d640a00013bebc1d
51b413cffae5680200000053,5c9954d81ca6e9000ef88bc3
51b5884786f12302000001d6,63a3ce867516820012ccdfb6
51b6173588e24902000000a0,5e8eaaa197c1ed000f675a2e
51b6a387afb05a0200000154,61d5c9d3ca26340013baa2ec
51b7bf10cdd2ad02000000e9,5e8788bfe5991b000ed2cbd0
51b90736085d2a02000000c3,5f93a85de089970013878082
51bcace9e6c5210200000220,5d8a82d05d5021000efe1ceb
51bcfeac6e699302000004b0,600655d0386bb3001293ce5f
51be3a7dc4b7be02000001e0,5f3b58719336ff0012514009
51be3a7dc4b7be02000001e0,5ed68c575f114c000e991425
51be3a7dc4b7be02000001e0,5f875aec1002d5001399ba2e
51bfd9d663e3ab02000001a1,5e97f17b9a30c0000ec47b6e
51bfff72c1687f020000016b,5cf54ba4e77459000e9944fb
51bfff72c1687f020000016b,5fb58308402e2100130c1d3d
51c0b57cdca0d5020000056b,59e1237de9ef57000b0abfaa
51c0e78a7010b902000001c3,5d4efd27d1ca62000e12ed12
51c0eac3d1efd80200000027,5cdb1cf1b36fc3000eb30ddf
51c3c62f714eb402000001d5,61e35db990f5e90013845967
51c4e78f8bb4fd02000000fe,61e8f34065c59b00139c3408
51c9d783a460ad0200000926,623e5bb57370f20013645408
51c9e8c4521a890200000065,5ce47e5e4e1345000e3ab455
51cb3665484e78020000025a,5c758fd3ec467b000f1f3c5a
51ccb374e6e8100200000216,5ce0990a4e1345000e195c23
51d1e34de2866302000001c7,5b948150221b48000fa5ee17
51d2199a4a65cc02000000ac,622e6616aba1d3001261963c
51d3184d6487ca0200000216,543f6ec438a212020000472e
51d4f3742770ea0200000188,5c9bda85b05eda000ecb749c
51d6654514e945020000002a,5e5c2ba6703de1000e01123c
51d6ec1b14e9450200000238,5ec0aac621db63000e2da171
51d783a14ab1070200000620,5c9d4ae78bf20d000eb67121
51d783a14ab1070200000620,5e56e284ecf29f000e1b011b
51ddaf00ecb7cf0200000146,6169f33bced8060013c4b277
51e2ebfc08d16d020000087c,5d8a9f085641fb000ee148ae
51e2ebfc08d16d020000087c,5d2bf50bb6c2a8000e8c3401
51e37688c5238802000000cd,5d70392e8d8582000e9a8b3e
51e38190c5238802000001af,5f316b29e00de20013dc22fd
51e43b86280d3a020000021b,5e855e0893ca86000ef8b54e
51e43eb3fd209f02000002e1,62fee4e69dab670012078938
51e43eb3fd209f02000002e1,5e80fbcdeacea8000eb14346
51e59a2af39bf90200000235,5c3570361844fc000f865d88
51e648362fb3f0020000055c,5e8646ad82bd9c000ecaeee7
51e648362fb3f0020000055c,5e8b70bf2f98bf000e427071
51e648362fb3f0020000055c,5ea4687112e17b000eba1198
51e88b2b6f2b210200000286,6024a7bf6a25f300124f4f18
51e8f2db1f1091020000048e,5db52289729987000e970fa8
51e8f2db1f1091020000048e,5ed8237043275d000ead5c9f
51ea1a064f9aac0200000280,5e684664f6ea6d000ebbf9a8
51ea1a064f9aac0200000280,5e3fb1201e4f19000e457b44
51ead1a3d3f8240200000740,5d9ea76c2c14cd000edb382a
51ead1a3d3f8240200000740,5fa320157170080013e4ca8f
51ec342066f15202000009f8,5f29801184e9ed0013bddf15
51ec342066f15202000009f8,60a72b576e15040012241d38
51ec5bb43db4c70200000be8,5e85eb524e8de3000e1d2b05
51ecafd88644180200000656,61e8adc25bb469001363ec34
51ecd292dfd9ce0200000bd8,606656b4e6bf950012643fe5
51ecda0a7fd5c10200000e58,5f41dfc5ea0d150013345a93
51f02a22a5f0560200000061,5e6bf72658d2e7000eac3f0e
51f04fd032c522020000001a,5c96b346e13f5c000e059936
51f07464b8f280020000003e,5e7156b9a24e69000ef8dd32
51f0bd452748f80200000338,5eb6faa030360f000e8750bf
51f1f9c4f11a85020000042c,5e667dd063c448000e039a1c
51f1f9c4f11a85020000042c,5d9122aa0c9628000e97b3b7
51f32bb313be2c0200000243,5fcdc157e5a8ec0012155db4
51f3547f13be2c020000030d,5c7ee5fdc2b52a000f6a982c
51f3547f13be2c020000030d,5eff526211cbbc000e07b72e
51f3547f13be2c020000030d,619016eebc4a990013ab5a87
51f3651d6bf723020000000f,5e78de4dc7bacc000e063516
51f3d62ccedcce0200000178,6351c1ebb52bf10012df15b2
51f4b323b103990200000020,5e8de95b97ca85000ef457fd
51f4d1b8c55391020000009d,5d3a6f89f2b655000e3c76d1
51f5c5dbed780b020000096b,5c9d95922ad9ac000e6a4221
51f6fdd59aebc60200000321,5db3b5cd7fbd35000eca46b6
51f80dda67505e020000025c,5d39f80c7375dd000e4c4e20
51f80dda67505e020000025c,5dd324b9bf87b2000e7ecddb
51f80dda67505e020000025c,5d9fadd926d2be000effbdd9
51f81d8d094aef0200000010,61f8c5f1bebb5200128c1dae
51f82f6c28cb99020000012d,5f5aa1e2f872760013bcb3e7
51fbdb3d9b649c0200000179,60269599ca06c40012bdc556
51fc7d16f918a8020000027a,5d96a3b55f8809000f0d35e7
51fc7d16f918a8020000027a,5ed6b54a1b7159000e86bacc
51fc7d16f918a8020000027a,5ed028fedebf4c000e74859a
